Meteorite Hills,475,15710,LL6,367.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,476,15711,L5,433.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,477,15712,LL6,474.2,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,478,15713,L5,343,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,479,15714,LL6,315,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,480,15715,L5,190.49,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,481,15716,L5,208.37,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,482,15717,LL6,175.28,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,483,15718,LL5,251.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,484,15719,L5,233.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
